c0,c1,c2,c3,c4,c0_lambda,c1_lambda,c2_lambda,c3_lambda,c4_lambda,c0_type,c1_type,c2_type,#c0_smfish,#c1_smfish,#c2_smfish,#nuclei,#nucs_predicted,DAPI channel,GFP channel,#channels,original filename,signal,filename,status,ellipse,cropped_image_file,cropped_mask_file,crop_offset_x,crop_offset_y,is_dapi_stack,is_valid_final,unique_id,#c0_smfish_adj,#c1_smfish_adj,#c2_smfish_adj,is_male_batch,is_male,is_z_cropped,is_too_bleached,num_z_planes,tx,tx_desc,c0_saturation,c1_saturation,c2_saturation,c3_saturation,c4_saturation,first_slice,last_slice,ellipsoid
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series10,-1.0,CB428_396,3.0,E_0.49618595693850276_0.0029261840254806333_0.8681965479804779_-347.04729590381424_-536.1084733057147_557430.4753861539,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series11,-1.0,CB428_397,3.0,E_-0.775829588140543_-0.10220858938179271_-0.5969104348158206_703.9400086672271_252.06699152650626_-663745.7392478148,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series12,-1.0,CB428_398,3.0,E_-0.6878734163923319_-0.09776602403663312_-0.698997411437993_423.35508223558617_583.790139209407_-641573.9380159169,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series13,-1.0,CB428_399,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series14,-1.0,CB428_400,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series15,-1.0,CB428_401,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series16,-1.0,CB428_402,3.0,E_0.4371978943775173_-0.08974715521854842_0.8812716911784789_-145.96246193137887_-632.2984210180354_542012.9005656913,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series17,-1.0,CB428_403,3.0,E_0.65605535553428_-0.045964672559542605_0.7490930289228203_-276.12166914646076_-410.01824992632197_347428.9507911155,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series18,-1.0,CB428_404,3.0,E_-0.6695180880575268_0.04359446346530289_-0.7376609117911042_401.6587865834171_433.7351324177208_-513484.3934366761,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,9.0,1090.0,-1.0,-1.0,0.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series19,-1.0,CB428_405,1.0,E_0.5561077838871361_-0.026059676616890036_0.8294743550699026_-355.2775437209496_-444.77792365450125_467800.77998430934,CB428_405_cropped_6720.tif,CB428_405_cropped_6720.mask.tif,454.0,377.0,1.0,-1.0,-1.0,210.87,790.6199999999999,-1.0,0.0,-1.0,0.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,15.08,85.28,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series20,-1.0,CB428_406,3.0,E_0.7646355237761331_-0.185019748339606_0.5276393528509733_-307.4815356923412_-249.7660866736801_324954.2147900311,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series21,-1.0,CB428_407,3.0,E_-0.6140432534105418_0.08653406501678301_-0.7700638319695855_383.2407226141705_328.0055789147893_-412982.6948532749,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series22,-1.0,CB428_408,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series23,-1.0,CB428_409,3.0,E_-0.6333731216992821_-0.04412727650683719_-0.7687975172834931_291.07720450908056_611.9400377125733_-576339.3988116699,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series24,-1.0,CB428_410,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series25,-1.0,CB428_411,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series26,-1.0,CB428_412,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series27,-1.0,CB428_413,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series28,-1.0,CB428_414,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series29,-1.0,CB428_415,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series30,-1.0,CB428_416,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series31,-1.0,CB428_417,3.0,E_0.7638724822499263_0.22433979426216835_0.4638808658513174_-373.24110386856626_-367.16699520007256_338285.5852346804,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series32,-1.0,CB428_418,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series33,-1.0,CB428_419,3.0,E_-0.6702681829490539_-0.16150995654502764_-0.6681307496841216_454.5797180407506_507.28511134893876_-542127.9690941308,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1117.0,478.0,-1.0,-1.0,1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series34,-1.0,CB428_420,1.0,E_0.4820819770420879_-0.0347673427938588_0.8733624075442046_-318.0003219652576_-329.7452823443354_335601.2244480789,CB428_420_cropped_6735.tif,CB428_420_cropped_6735.mask.tif,460.0,225.0,1.0,-1.0,-1.0,887.15,703.1800000000003,-1.0,0.0,-1.0,0.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.5,83.37,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series35,-1.0,CB428_421,3.0,E_-0.6971617101686118_0.23069534150305485_-0.5487113881722632_384.2519798728484_96.18021646874956_-300669.31692841335,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series36,-1.0,CB428_422,3.0,E_-0.5429967717864989_-0.0011409945663396863_-0.8397316823575488_338.99874663497616_575.388821181997_-581729.2298774092,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series37,-1.0,CB428_423,3.0,E_0.7331130552684626_0.08106837646897247_0.6604974803446868_-414.7892347479893_-397.19099696276237_408638.07757524983,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series38,-1.0,CB428_424,3.0,E_0.6377080690519865_-0.002582511589239455_0.7702608267343939_-467.1875210287785_-242.4205030732877_401168.1855111727,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1287.0,1851.0,-1.0,-1.0,3.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series39,-1.0,CB428_425,1.0,E_-0.7666988501668668_-0.08526391097589626_-0.6189451793924743_510.56858715314655_259.55977475163724_-391592.88978398027,CB428_425_cropped_6740.tif,CB428_425_cropped_6740.mask.tif,443.0,131.0,1.0,-1.0,-1.0,1205.38,2200.11,-1.0,0.0,-1.0,0.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.71,96.21,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series40,-1.0,CB428_426,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1928.0,1340.0,-1.0,-1.0,3.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series41,-1.0,CB428_427,1.0,E_0.7100098940227069_-0.1521353490552772_0.6350632194208544_-378.04985467603194_-248.85014729676502_362545.8944842749,CB428_427_cropped_6742.tif,CB428_427_cropped_6742.mask.tif,440.0,328.0,1.0,-1.0,-1.0,2073.34,1872.93,-1.0,0.0,-1.0,0.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,40.96,106.89,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1462.0,2188.0,-1.0,-1.0,3.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series42,-1.0,CB428_428,1.0,E_-0.7119660493829811_0.10857107178233528_-0.6677975995869786_424.4004112580022_308.4886307196268_-448220.2205471883,CB428_428_cropped_6743.tif,CB428_428_cropped_6743.mask.tif,479.0,363.0,1.0,-1.0,-1.0,1005.26,2758.37,-1.0,0.0,-1.0,0.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,3.17,98.33,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series43,-1.0,CB428_429,3.0,E_-0.5141616964763623_-0.24631737438479162_-0.702103093698695_356.32324363856515_434.85785539265345_-355137.8739812295,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series44,-1.0,CB428_430,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series45,-1.0,CB428_431,3.0,E_-0.7703981565723113_0.19751992970033977_-0.5004300049304357_227.1590518006988_222.00254259694813_-221476.12846849783,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series46,-1.0,CB428_432,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series47,-1.0,CB428_433,3.0,E_-0.6657209921565053_0.2362622514263062_-0.5775258910265839_164.37142938935526_229.1490747494485_-193025.85696347232,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series48,-1.0,CB428_434,3.0,E_0.794702034217244_0.15626785879020538_0.5203557456658592_-631.8228067157753_-276.3703548877765_526877.7109747741,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1790.0,24.0,-1.0,-1.0,1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series48,-1.0,CB428_434,1.0,R_272x585_227x615_209x681_215x750_242x834_272x897_314x945_368x969_425x960_467x951_512x927_545x885_557x828_548x771_539x717_509x666_479x627_428x591_362x561_320x561,CB428_434_cropped_7032.tif,CB428_434_cropped_7032.mask.tif,169.0,521.0,1.0,-1.0,-1.0,1962.7,260.42,-1.0,0.0,-1.0,0.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,33.29,101.06,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series49,-1.0,CB428_435,3.0,E_0.7650375979880077_0.17813938053504275_0.5364540223309956_-552.7462014604015_-305.5427368965466_447708.00106952933,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,515.0,1645.0,-1.0,-1.0,1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series50,-1.0,CB428_436,1.0,E_-0.4022741428469917_0.04770969377493155_-0.9105331704426408_261.4732098649264_508.88828726715747_-476829.51093959,CB428_436_cropped_6751.tif,CB428_436_cropped_6751.mask.tif,485.0,426.0,1.0,-1.0,-1.0,572.2,1539.66,-1.0,0.0,-1.0,1.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.43,106.81,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series51,-1.0,CB428_437,3.0,E_-0.5193442531036546_0.07197939896048919_-0.8423523082827957_249.3105988201962_455.8817056811239_-394909.2603957968,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series52,-1.0,CB428_438,3.0,E_-0.46422756724056985_-0.11479054134900299_-0.855444499825157_391.95615651055203_588.4261313190631_-609627.8877369044,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1750.0,266.0,-1.0,-1.0,0.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series53,-1.0,CB428_439,1.0,E_-0.5319163721172158_-0.23214002258582572_-0.7081730104494727_507.2217868559948_599.214111317288_-706431.5890775875,CB428_439_cropped_6754.tif,CB428_439_cropped_6754.mask.tif,476.0,439.0,1.0,-1.0,-1.0,1915.49,657.84,-1.0,0.0,-1.0,0.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,18.26,106.74,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,2286.0,2366.0,-1.0,-1.0,3.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_006 series54,-1.0,CB428_440,1.0,E_-0.7736815502824724_-0.19454099149419732_-0.5000320682379565_684.6071977269526_441.28412474825564_-748965.8017847938,CB428_440_cropped_6755.tif,CB428_440_cropped_6755.mask.tif,537.0,360.0,1.0,-1.0,-1.0,2486.93,2917.5,-1.0,0.0,-1.0,0.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,17.64,104.39,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_003 series1,-1.0,CB428_441,3.0,E_0.4220205292265495_0.0320704730395611_0.904314443071335_-158.51971089377238_-660.9846764667435_505946.6480147701,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,190703_cb428_dpy23.ex_dpy23.int_mdh1.ex_003 series2,-1.0,CB428_442,3.0,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,,,,,,,,,
